target	pipeline	src_type	model	protocol	rep	rmsd	tmscore	gdtts	gdtha	aligned_len	seq_len	source
1A2K	blue	af_unrelaxed_ranked_1	af_unrelaxed_ranked_1	cartesian_ref15	1	1.025	0.9574	0.9536	0.8125	123	124	af_unrelaxed
1A2K	blue	af_unrelaxed_ranked_1	af_unrelaxed_ranked_1	cartesian_ref15	2	0.964	0.9625	0.9597	0.8246	123	124	af_unrelaxed
1A2K	blue	af_unrelaxed_ranked_1	af_unrelaxed_ranked_1	cartesian_ref15	3	1.019	0.958	0.9516	0.8165	123	124	af_unrelaxed
1A2K	blue	af_unrelaxed_ranked_1	af_unrelaxed_ranked_1	cartesian_ref15	4	0.98	0.9631	0.9637	0.8206	123	124	af_unrelaxed
1A2K	blue	af_unrelaxed_ranked_1	af_unrelaxed_ranked_1	cartesian_ref15	5	1.017	0.9589	0.9556	0.8125	123	124	af_unrelaxed
1A2K	blue	af_unrelaxed_ranked_1	af_unrelaxed_ranked_1	dualspace_beta	1	0.994	0.959	0.9577	0.8065	123	124	af_unrelaxed
1A2K	blue	af_unrelaxed_ranked_1	af_unrelaxed_ranked_1	dualspace_beta	2	0.99	0.9588	0.9536	0.8125	123	124	af_unrelaxed
1A2K	blue	af_unrelaxed_ranked_1	af_unrelaxed_ranked_1	dualspace_beta	3	0.953	0.9628	0.9657	0.8347	123	124	af_unrelaxed
1A2K	blue	af_unrelaxed_ranked_1	af_unrelaxed_ranked_1	dualspace_beta	4	0.962	0.9607	0.9556	0.8145	123	124	af_unrelaxed
1A2K	blue	af_unrelaxed_ranked_1	af_unrelaxed_ranked_1	dualspace_beta	5	0.95	0.9626	0.9617	0.8306	123	124	af_unrelaxed
1A2K	blue	af_unrelaxed_ranked_1	af_unrelaxed_ranked_1	dualspace_ref15	1	0.947	0.9638	0.9617	0.8246	123	124	af_unrelaxed
1A2K	blue	af_unrelaxed_ranked_1	af_unrelaxed_ranked_1	dualspace_ref15	2	0.933	0.9652	0.9657	0.8427	123	124	af_unrelaxed
1A2K	blue	af_unrelaxed_ranked_1	af_unrelaxed_ranked_1	dualspace_ref15	3	0.957	0.9618	0.9637	0.8327	123	124	af_unrelaxed
1A2K	blue	af_unrelaxed_ranked_1	af_unrelaxed_ranked_1	dualspace_ref15	4	0.969	0.9626	0.9637	0.8327	123	124	af_unrelaxed
1A2K	blue	af_unrelaxed_ranked_1	af_unrelaxed_ranked_1	dualspace_ref15	5	0.94	0.9639	0.9617	0.8246	123	124	af_unrelaxed
1A2K	blue	af_unrelaxed_ranked_1	af_unrelaxed_ranked_1	normal_beta	1	0.963	0.9637	0.9657	0.8528	123	124	af_unrelaxed
1A2K	blue	af_unrelaxed_ranked_1	af_unrelaxed_ranked_1	normal_beta	2	0.957	0.9633	0.9637	0.8427	123	124	af_unrelaxed
1A2K	blue	af_unrelaxed_ranked_1	af_unrelaxed_ranked_1	normal_beta	3	0.956	0.9658	0.9718	0.8589	123	124	af_unrelaxed
1A2K	blue	af_unrelaxed_ranked_1	af_unrelaxed_ranked_1	normal_beta	4	0.891	0.9742	0.9819	0.8911	123	124	af_unrelaxed
1A2K	blue	af_unrelaxed_ranked_1	af_unrelaxed_ranked_1	normal_beta	5	1.015	0.9668	0.9758	0.869	123	124	af_unrelaxed
1A2K	blue	af_unrelaxed_ranked_1	af_unrelaxed_ranked_1	normal_ref15	1	0.869	0.9746	0.9859	0.8931	123	124	af_unrelaxed
1A2K	blue	af_unrelaxed_ranked_1	af_unrelaxed_ranked_1	normal_ref15	2	0.832	0.9782	0.9859	0.9133	123	124	af_unrelaxed
1A2K	blue	af_unrelaxed_ranked_1	af_unrelaxed_ranked_1	normal_ref15	3	0.921	0.9723	0.9819	0.879	123	124	af_unrelaxed
1A2K	blue	af_unrelaxed_ranked_1	af_unrelaxed_ranked_1	normal_ref15	4	0.908	0.9728	0.9798	0.8871	123	124	af_unrelaxed
1A2K	blue	af_unrelaxed_ranked_1	af_unrelaxed_ranked_1	normal_ref15	5	0.879	0.9725	0.9798	0.881	123	124	af_unrelaxed
1A2K	blue	af_unrelaxed_ranked_2	af_unrelaxed_ranked_2	cartesian_beta	1	2.174	0.9299	0.9194	0.7359	120	124	af_unrelaxed
1A2K	blue	af_unrelaxed_ranked_2	af_unrelaxed_ranked_2	cartesian_beta	2	2.412	0.9321	0.9173	0.756	120	124	af_unrelaxed
1A2K	blue	af_unrelaxed_ranked_2	af_unrelaxed_ranked_2	cartesian_beta	3	2.37	0.9352	0.9395	0.7863	120	124	af_unrelaxed
1A2K	blue	af_unrelaxed_ranked_2	af_unrelaxed_ranked_2	cartesian_beta	4	2.087	0.9366	0.9355	0.7802	120	124	af_unrelaxed
1A2K	blue	af_unrelaxed_ranked_2	af_unrelaxed_ranked_2	cartesian_beta	5	2.064	0.9406	0.9476	0.7984	120	124	af_unrelaxed
1A2K	blue	af_unrelaxed_ranked_2	af_unrelaxed_ranked_2	cartesian_ref15	1	2.014	0.9351	0.9315	0.756	120	124	af_unrelaxed
1A2K	blue	af_unrelaxed_ranked_2	af_unrelaxed_ranked_2	cartesian_ref15	2	2.282	0.936	0.9375	0.7944	120	124	af_unrelaxed
1A2K	blue	af_unrelaxed_ranked_2	af_unrelaxed_ranked_2	cartesian_ref15	3	2.273	0.9376	0.9395	0.7964	120	124	af_unrelaxed
1A2K	blue	af_unrelaxed_ranked_2	af_unrelaxed_ranked_2	cartesian_ref15	4	2.2	0.9401	0.9476	0.8085	120	124	af_unrelaxed
1A2K	blue	af_unrelaxed_ranked_2	af_unrelaxed_ranked_2	cartesian_ref15	5	2.023	0.9363	0.9415	0.7702	120	124	af_unrelaxed
1A2K	blue	af_unrelaxed_ranked_2	af_unrelaxed_ranked_2	dualspace_beta	1	1.921	0.9391	0.9435	0.7883	120	124	af_unrelaxed
1A2K	blue	af_unrelaxed_ranked_2	af_unrelaxed_ranked_2	dualspace_beta	2	1.911	0.9421	0.9435	0.7964	120	124	af_unrelaxed
1A2K	blue	af_unrelaxed_ranked_2	af_unrelaxed_ranked_2	dualspace_beta	3	2.304	0.9339	0.9274	0.7843	120	124	af_unrelaxed
1A2K	blue	af_unrelaxed_ranked_2	af_unrelaxed_ranked_2	dualspace_beta	4	1.925	0.9404	0.9375	0.8065	120	124	af_unrelaxed
1A2K	blue	af_unrelaxed_ranked_2	af_unrelaxed_ranked_2	dualspace_beta	5	1.919	0.9378	0.9435	0.7883	120	124	af_unrelaxed
1A2K	blue	af_unrelaxed_ranked_2	af_unrelaxed_ranked_2	dualspace_ref15	1	1.876	0.9393	0.9435	0.7903	121	124	af_unrelaxed
1A2K	blue	af_unrelaxed_ranked_2	af_unrelaxed_ranked_2	dualspace_ref15	2	1.967	0.9391	0.9395	0.7903	120	124	af_unrelaxed
1A2K	blue	af_unrelaxed_ranked_2	af_unrelaxed_ranked_2	dualspace_ref15	3	2.212	0.9319	0.9294	0.7863	120	124	af_unrelaxed
1A2K	blue	af_unrelaxed_ranked_2	af_unrelaxed_ranked_2	dualspace_ref15	4	1.92	0.9312	0.9214	0.7681	120	124	af_unrelaxed
1A2K	blue	af_unrelaxed_ranked_2	af_unrelaxed_ranked_2	dualspace_ref15	5	2.274	0.9313	0.9254	0.7802	120	124	af_unrelaxed
1A2K	blue	af_unrelaxed_ranked_2	af_unrelaxed_ranked_2	normal_beta	1	2.301	0.9352	0.9415	0.8226	120	124	af_unrelaxed
1A2K	blue	af_unrelaxed_ranked_2	af_unrelaxed_ranked_2	normal_beta	2	2.321	0.9447	0.9536	0.8286	120	124	af_unrelaxed
1A2K	blue	af_unrelaxed_ranked_2	af_unrelaxed_ranked_2	normal_beta	3	2.289	0.9498	0.9577	0.869	120	124	af_unrelaxed
1A2K	blue	af_unrelaxed_ranked_2	af_unrelaxed_ranked_2	normal_beta	4	1.919	0.9491	0.9597	0.8528	120	124	af_unrelaxed
1A2K	blue	af_unrelaxed_ranked_2	af_unrelaxed_ranked_2	normal_beta	5	2.27	0.9492	0.9536	0.8327	120	124	af_unrelaxed
1A2K	blue	af_unrelaxed_ranked_2	af_unrelaxed_ranked_2	normal_ref15	1	2.219	0.9482	0.9577	0.8468	120	124	af_unrelaxed
1A2K	blue	af_unrelaxed_ranked_2	af_unrelaxed_ranked_2	normal_ref15	2	2.231	0.9453	0.9476	0.8085	120	124	af_unrelaxed
1A2K	blue	af_unrelaxed_ranked_2	af_unrelaxed_ranked_2	normal_ref15	3	1.965	0.951	0.9597	0.8347	120	124	af_unrelaxed
1A2K	blue	af_unrelaxed_ranked_2	af_unrelaxed_ranked_2	normal_ref15	4	2.243	0.9485	0.9496	0.8367	120	124	af_unrelaxed
1A2K	blue	af_unrelaxed_ranked_2	af_unrelaxed_ranked_2	normal_ref15	5	2.184	0.9436	0.9456	0.8367	120	124	af_unrelaxed
1A2K	blue	af_unrelaxed_ranked_3	af_unrelaxed_ranked_3	cartesian_beta	1	1.116	0.9542	0.9617	0.8468	123	124	af_unrelaxed
1A2K	blue	af_unrelaxed_ranked_3	af_unrelaxed_ranked_3	cartesian_beta	2	1.142	0.947	0.9476	0.8185	123	124	af_unrelaxed
1A2K	blue	af_unrelaxed_ranked_3	af_unrelaxed_ranked_3	cartesian_beta	3	1.099	0.9559	0.9597	0.8448	123	124	af_unrelaxed
1A2K	blue	af_unrelaxed_ranked_3	af_unrelaxed_ranked_3	cartesian_beta	4	1.112	0.9542	0.9536	0.8347	123	124	af_unrelaxed
1A2K	blue	af_unrelaxed_ranked_3	af_unrelaxed_ranked_3	cartesian_beta	5	0.993	0.9564	0.9516	0.8266	124	124	af_unrelaxed
1A2K	blue	af_unrelaxed_ranked_3	af_unrelaxed_ranked_3	cartesian_ref15	1	1.114	0.9464	0.9335	0.7863	123	124	af_unrelaxed
1A2K	blue	af_unrelaxed_ranked_3	af_unrelaxed_ranked_3	cartesian_ref15	2	1.1	0.95	0.9456	0.8065	123	124	af_unrelaxed
1A2K	blue	af_unrelaxed_ranked_3	af_unrelaxed_ranked_3	cartesian_ref15	3	1.11	0.9468	0.9476	0.7883	123	124	af_unrelaxed
1A2K	blue	af_unrelaxed_ranked_3	af_unrelaxed_ranked_3	cartesian_ref15	4	1.162	0.9397	0.9234	0.7601	124	124	af_unrelaxed
1A2K	blue	af_unrelaxed_ranked_3	af_unrelaxed_ranked_3	cartesian_ref15	5	1.093	0.9487	0.9516	0.8065	123	124	af_unrelaxed
1A2K	blue	af_unrelaxed_ranked_3	af_unrelaxed_ranked_3	dualspace_beta	1	1.258	0.9444	0.9375	0.7802	121	124	af_unrelaxed
1A2K	blue	af_unrelaxed_ranked_3	af_unrelaxed_ranked_3	dualspace_beta	2	1.281	0.9452	0.9516	0.8125	120	124	af_unrelaxed
1A2K	blue	af_unrelaxed_ranked_3	af_unrelaxed_ranked_3	dualspace_beta	3	1.178	0.9464	0.9456	0.7944	123	124	af_unrelaxed
1A2K	blue	af_unrelaxed_ranked_3	af_unrelaxed_ranked_3	dualspace_beta	4	1.224	0.9441	0.9456	0.7944	122	124	af_unrelaxed
1A2K	blue	af_unrelaxed_ranked_3	af_unrelaxed_ranked_3	dualspace_beta	5	1.274	0.9436	0.9456	0.7863	120	124	af_unrelaxed
1A2K	blue	af_unrelaxed_ranked_3	af_unrelaxed_ranked_3	dualspace_ref15	1	1.293	0.9437	0.9415	0.7964	121	124	af_unrelaxed
1A2K	blue	af_unrelaxed_ranked_3	af_unrelaxed_ranked_3	dualspace_ref15	2	1.182	0.9534	0.9577	0.8125	123	124	af_unrelaxed
1A2K	blue	af_unrelaxed_ranked_3	af_unrelaxed_ranked_3	dualspace_ref15	3	1.187	0.9475	0.9395	0.7923	123	124	af_unrelaxed
1A2K	blue	af_unrelaxed_ranked_3	af_unrelaxed_ranked_3	dualspace_ref15	4	1.178	0.9504	0.9496	0.8206	123	124	af_unrelaxed
1A2K	blue	af_unrelaxed_ranked_3	af_unrelaxed_ranked_3	dualspace_ref15	5	1.219	0.9405	0.9335	0.756	123	124	af_unrelaxed
1A2K	blue	af_unrelaxed_ranked_3	af_unrelaxed_ranked_3	normal_beta	1	1.071	0.9618	0.9718	0.8952	122	124	af_unrelaxed
1A2K	blue	af_unrelaxed_ranked_3	af_unrelaxed_ranked_3	normal_beta	2	1.089	0.9552	0.9556	0.8367	122	124	af_unrelaxed
1A2K	blue	af_unrelaxed_ranked_3	af_unrelaxed_ranked_3	normal_beta	3	1.101	0.9573	0.9657	0.8629	122	124	af_unrelaxed
1A2K	blue	af_unrelaxed_ranked_3	af_unrelaxed_ranked_3	normal_beta	4	1.098	0.9575	0.9637	0.8488	122	124	af_unrelaxed
1A2K	blue	af_unrelaxed_ranked_3	af_unrelaxed_ranked_3	normal_beta	5	1.186	0.947	0.9456	0.7883	122	124	af_unrelaxed
1A2K	blue	af_unrelaxed_ranked_3	af_unrelaxed_ranked_3	normal_ref15	1	1.279	0.9516	0.9577	0.8266	120	124	af_unrelaxed
1A2K	blue	af_unrelaxed_ranked_3	af_unrelaxed_ranked_3	normal_ref15	2	1.117	0.9477	0.9355	0.7863	124	124	af_unrelaxed
1A2K	blue	af_unrelaxed_ranked_3	af_unrelaxed_ranked_3	normal_ref15	3	1.143	0.9525	0.9617	0.8448	121	124	af_unrelaxed
1A2K	blue	af_unrelaxed_ranked_3	af_unrelaxed_ranked_3	normal_ref15	4	1.25	0.9479	0.9536	0.8105	120	124	af_unrelaxed
1A2K	blue	af_unrelaxed_ranked_3	af_unrelaxed_ranked_3	normal_ref15	5	1.1	0.9599	0.9657	0.8831	122	124	af_unrelaxed
1A2K	blue	af_unrelaxed_ranked_4	af_unrelaxed_ranked_4	cartesian_beta	1	1.387	0.9533	0.9677	0.8468	120	124	af_unrelaxed
1A2K	blue	af_unrelaxed_ranked_4	af_unrelaxed_ranked_4	cartesian_beta	2	1.505	0.9497	0.9637	0.8427	120	124	af_unrelaxed
1A2K	blue	af_unrelaxed_ranked_4	af_unrelaxed_ranked_4	cartesian_beta	3	1.384	0.9516	0.9657	0.8448	120	124	af_unrelaxed
1A2K	blue	af_unrelaxed_ranked_4	af_unrelaxed_ranked_4	cartesian_beta	4	1.524	0.9498	0.9657	0.8387	120	124	af_unrelaxed
1A2K	blue	af_unrelaxed_ranked_4	af_unrelaxed_ranked_4	cartesian_beta	5	1.659	0.9518	0.9657	0.8609	120	124	af_unrelaxed
1A2K	blue	af_unrelaxed_ranked_4	af_unrelaxed_ranked_4	cartesian_ref15	1	1.218	0.9504	0.9556	0.8165	122	124	af_unrelaxed
1A2K	blue	af_unrelaxed_ranked_4	af_unrelaxed_ranked_4	cartesian_ref15	2	1.197	0.9505	0.9516	0.8226	122	124	af_unrelaxed
1A2K	blue	af_unrelaxed_ranked_4	af_unrelaxed_ranked_4	cartesian_ref15	3	1.167	0.9555	0.9637	0.8528	122	124	af_unrelaxed
1A2K	blue	af_unrelaxed_ranked_4	af_unrelaxed_ranked_4	cartesian_ref15	4	1.166	0.9519	0.9556	0.8266	122	124	af_unrelaxed
1A2K	blue	af_unrelaxed_ranked_4	af_unrelaxed_ranked_4	cartesian_ref15	5	1.231	0.9487	0.9536	0.8085	122	124	af_unrelaxed
1A2K	blue	af_unrelaxed_ranked_4	af_unrelaxed_ranked_4	dualspace_beta	1	1.58	0.9471	0.9536	0.8387	120	124	af_unrelaxed
1A2K	blue	af_unrelaxed_ranked_4	af_unrelaxed_ranked_4	dualspace_beta	2	1.773	0.9451	0.9556	0.8206	120	124	af_unrelaxed
1A2K	blue	af_unrelaxed_ranked_4	af_unrelaxed_ranked_4	dualspace_beta	3	1.338	0.9528	0.9556	0.8488	122	124	af_unrelaxed
1A2K	blue	af_unrelaxed_ranked_4	af_unrelaxed_ranked_4	dualspace_beta	4	1.262	0.9502	0.9496	0.8206	122	124	af_unrelaxed
1A2K	blue	af_unrelaxed_ranked_4	af_unrelaxed_ranked_4	dualspace_beta	5	1.309	0.9496	0.9516	0.8327	122	124	af_unrelaxed
1A2K	blue	af_unrelaxed_ranked_4	af_unrelaxed_ranked_4	dualspace_ref15	1	1.131	0.9524	0.9516	0.8044	123	124	af_unrelaxed
1A2K	blue	af_unrelaxed_ranked_4	af_unrelaxed_ranked_4	dualspace_ref15	2	1.198	0.9509	0.9536	0.8206	123	124	af_unrelaxed
1A2K	blue	af_unrelaxed_ranked_4	af_unrelaxed_ranked_4	dualspace_ref15	3	1.182	0.9527	0.9556	0.8165	123	124	af_unrelaxed
1A2K	blue	af_unrelaxed_ranked_4	af_unrelaxed_ranked_4	dualspace_ref15	4	1.179	0.9583	0.9597	0.8427	123	124	af_unrelaxed
1A2K	blue	af_unrelaxed_ranked_4	af_unrelaxed_ranked_4	dualspace_ref15	5	0.988	0.9597	0.9637	0.8387	123	124	af_unrelaxed
1A2K	blue	af_unrelaxed_ranked_4	af_unrelaxed_ranked_4	normal_beta	1	0.992	0.9631	0.9738	0.8569	123	124	af_unrelaxed
1A2K	blue	af_unrelaxed_ranked_4	af_unrelaxed_ranked_4	normal_beta	2	1.763	0.9517	0.9637	0.871	120	124	af_unrelaxed
1A2K	blue	af_unrelaxed_ranked_4	af_unrelaxed_ranked_4	normal_beta	3	1.507	0.9492	0.9657	0.8589	120	124	af_unrelaxed
1A2K	blue	af_unrelaxed_ranked_4	af_unrelaxed_ranked_4	normal_beta	4	1.046	0.9591	0.9657	0.8669	123	124	af_unrelaxed
1A2K	blue	af_unrelaxed_ranked_4	af_unrelaxed_ranked_4	normal_beta	5	1.238	0.9608	0.9758	0.8831	121	124	af_unrelaxed
1A2K	blue	af_unrelaxed_ranked_4	af_unrelaxed_ranked_4	normal_ref15	1	1.118	0.9615	0.9677	0.877	121	124	af_unrelaxed
1A2K	blue	af_unrelaxed_ranked_4	af_unrelaxed_ranked_4	normal_ref15	2	1.245	0.9598	0.9677	0.8831	121	124	af_unrelaxed
1A2K	blue	af_unrelaxed_ranked_4	af_unrelaxed_ranked_4	normal_ref15	3	1.277	0.9585	0.9698	0.8851	121	124	af_unrelaxed
1A2K	blue	af_unrelaxed_ranked_4	af_unrelaxed_ranked_4	normal_ref15	4	1.107	0.9648	0.9758	0.8992	121	124	af_unrelaxed
1A2K	blue	af_unrelaxed_ranked_4	af_unrelaxed_ranked_4	normal_ref15	5	1.134	0.9621	0.9677	0.871	123	124	af_unrelaxed
1A2K	blue	boltz_boltz_input_model_0	boltz_boltz_input_model_0	cartesian_beta	1	0.755	0.9741	0.9819	0.869	124	124	boltz
1A2K	blue	boltz_boltz_input_model_0	boltz_boltz_input_model_0	cartesian_beta	2	0.961	0.9552	0.9476	0.7863	124	124	boltz
1A2K	blue	boltz_boltz_input_model_0	boltz_boltz_input_model_0	cartesian_beta	3	0.819	0.9663	0.9637	0.8246	124	124	boltz
1A2K	blue	boltz_boltz_input_model_0	boltz_boltz_input_model_0	cartesian_beta	4	0.893	0.9652	0.9677	0.8306	123	124	boltz
1A2K	blue	boltz_boltz_input_model_0	boltz_boltz_input_model_0	cartesian_beta	5	0.974	0.9565	0.9496	0.8145	123	124	boltz
1A2K	blue	boltz_boltz_input_model_0	boltz_boltz_input_model_0	cartesian_ref15	1	0.951	0.9584	0.9556	0.7984	123	124	boltz
1A2K	blue	boltz_boltz_input_model_0	boltz_boltz_input_model_0	cartesian_ref15	2	0.938	0.9609	0.9637	0.8165	123	124	boltz
1A2K	blue	boltz_boltz_input_model_0	boltz_boltz_input_model_0	cartesian_ref15	3	0.989	0.957	0.9556	0.7984	123	124	boltz
1A2K	blue	boltz_boltz_input_model_0	boltz_boltz_input_model_0	cartesian_ref15	4	1.008	0.9542	0.9456	0.7903	123	124	boltz
1A2K	blue	boltz_boltz_input_model_0	boltz_boltz_input_model_0	cartesian_ref15	5	0.974	0.9577	0.9556	0.8044	123	124	boltz
1A2K	blue	boltz_boltz_input_model_0	boltz_boltz_input_model_0	dualspace_beta	1	0.92	0.9626	0.9577	0.8286	123	124	boltz
1A2K	blue	boltz_boltz_input_model_0	boltz_boltz_input_model_0	dualspace_beta	2	0.76	0.9695	0.9718	0.8427	124	124	boltz
1A2K	blue	boltz_boltz_input_model_0	boltz_boltz_input_model_0	dualspace_beta	3	0.741	0.9702	0.9718	0.8367	124	124	boltz
1A2K	blue	boltz_boltz_input_model_0	boltz_boltz_input_model_0	dualspace_beta	4	0.769	0.9682	0.9637	0.8286	124	124	boltz
1A2K	blue	boltz_boltz_input_model_0	boltz_boltz_input_model_0	dualspace_beta	5	0.721	0.9719	0.9718	0.8448	124	124	boltz
1A2K	blue	boltz_boltz_input_model_0	boltz_boltz_input_model_0	dualspace_ref15	1	0.902	0.9635	0.9698	0.8206	123	124	boltz
1A2K	blue	boltz_boltz_input_model_0	boltz_boltz_input_model_0	dualspace_ref15	2	0.936	0.9615	0.9657	0.8206	123	124	boltz
1A2K	blue	boltz_boltz_input_model_0	boltz_boltz_input_model_0	dualspace_ref15	3	0.85	0.962	0.9536	0.8105	124	124	boltz
1A2K	blue	boltz_boltz_input_model_0	boltz_boltz_input_model_0	dualspace_ref15	4	0.925	0.9631	0.9677	0.8286	123	124	boltz
1A2K	blue	boltz_boltz_input_model_0	boltz_boltz_input_model_0	dualspace_ref15	5	0.927	0.9617	0.9657	0.8145	123	124	boltz
1A2K	blue	boltz_boltz_input_model_0	boltz_boltz_input_model_0	normal_beta	1	0.71	0.9741	0.9819	0.8851	124	124	boltz
1A2K	blue	boltz_boltz_input_model_0	boltz_boltz_input_model_0	normal_beta	2	0.66	0.9766	0.9819	0.875	124	124	boltz
1A2K	blue	boltz_boltz_input_model_0	boltz_boltz_input_model_0	normal_beta	3	0.608	0.98	0.9919	0.8992	124	124	boltz
1A2K	blue	boltz_boltz_input_model_0	boltz_boltz_input_model_0	normal_beta	4	0.609	0.9796	0.9879	0.8891	124	124	boltz
1A2K	blue	boltz_boltz_input_model_0	boltz_boltz_input_model_0	normal_beta	5	0.6	0.9805	0.9899	0.9052	124	124	boltz
1A2K	blue	boltz_boltz_input_model_0	boltz_boltz_input_model_0	normal_ref15	1	0.618	0.9793	0.9839	0.9093	124	124	boltz
1A2K	blue	boltz_boltz_input_model_0	boltz_boltz_input_model_0	normal_ref15	2	0.827	0.97	0.9798	0.8891	123	124	boltz
1A2K	blue	boltz_boltz_input_model_0	boltz_boltz_input_model_0	normal_ref15	3	0.615	0.98	0.9859	0.9073	124	124	boltz
1A2K	blue	boltz_boltz_input_model_0	boltz_boltz_input_model_0	normal_ref15	4	0.614	0.9796	0.9819	0.9093	124	124	boltz
1A2K	blue	boltz_boltz_input_model_0	boltz_boltz_input_model_0	normal_ref15	5	0.698	0.9748	0.9839	0.873	124	124	boltz
1A2K	blue	boltz_boltz_input_model_1	boltz_boltz_input_model_1	cartesian_beta	1	0.921	0.9618	0.9597	0.8125	123	124	boltz
1A2K	blue	boltz_boltz_input_model_1	boltz_boltz_input_model_1	cartesian_beta	2	0.882	0.9664	0.9657	0.8286	123	124	boltz
1A2K	blue	boltz_boltz_input_model_1	boltz_boltz_input_model_1	cartesian_beta	3	0.809	0.9709	0.9718	0.8569	123	124	boltz
1A2K	blue	boltz_boltz_input_model_1	boltz_boltz_input_model_1	cartesian_beta	4	0.832	0.9684	0.9677	0.8427	123	124	boltz
1A2K	blue	boltz_boltz_input_model_1	boltz_boltz_input_model_1	cartesian_beta	5	0.861	0.9659	0.9597	0.8327	123	124	boltz
1A2K	blue	boltz_boltz_input_model_1	boltz_boltz_input_model_1	cartesian_ref15	1	0.964	0.9557	0.9496	0.7782	123	124	boltz
1A2K	blue	boltz_boltz_input_model_1	boltz_boltz_input_model_1	cartesian_ref15	2	0.98	0.9547	0.9516	0.7883	123	124	boltz
1A2K	blue	boltz_boltz_input_model_1	boltz_boltz_input_model_1	cartesian_ref15	3	0.993	0.9555	0.9536	0.7964	123	124	boltz
1A2K	blue	boltz_boltz_input_model_1	boltz_boltz_input_model_1	cartesian_ref15	4	0.99	0.9539	0.9456	0.7782	123	124	boltz
1A2K	blue	boltz_boltz_input_model_1	boltz_boltz_input_model_1	cartesian_ref15	5	1.002	0.953	0.9456	0.7823	123	124	boltz
1A2K	blue	boltz_boltz_input_model_1	boltz_boltz_input_model_1	dualspace_beta	1	0.912	0.9657	0.9677	0.8387	123	124	boltz
1A2K	blue	boltz_boltz_input_model_1	boltz_boltz_input_model_1	dualspace_beta	2	0.952	0.9667	0.9677	0.8367	123	124	boltz
1A2K	blue	boltz_boltz_input_model_1	boltz_boltz_input_model_1	dualspace_beta	3	0.901	0.9673	0.9718	0.8488	123	124	boltz
1A2K	blue	boltz_boltz_input_model_1	boltz_boltz_input_model_1	dualspace_beta	4	0.917	0.966	0.9698	0.8448	123	124	boltz
1A2K	blue	boltz_boltz_input_model_1	boltz_boltz_input_model_1	dualspace_beta	5	0.881	0.9661	0.9698	0.8347	123	124	boltz
1A2K	blue	boltz_boltz_input_model_1	boltz_boltz_input_model_1	dualspace_ref15	1	0.903	0.9662	0.9677	0.8286	123	124	boltz
1A2K	blue	boltz_boltz_input_model_1	boltz_boltz_input_model_1	dualspace_ref15	2	0.949	0.9646	0.9698	0.8407	123	124	boltz
1A2K	blue	boltz_boltz_input_model_1	boltz_boltz_input_model_1	dualspace_ref15	3	0.934	0.9638	0.9657	0.8206	123	124	boltz
1A2K	blue	boltz_boltz_input_model_1	boltz_boltz_input_model_1	dualspace_ref15	4	0.945	0.9626	0.9637	0.8065	123	124	boltz
1A2K	blue	boltz_boltz_input_model_1	boltz_boltz_input_model_1	dualspace_ref15	5	0.956	0.9627	0.9657	0.8226	123	124	boltz
1A2K	blue	boltz_boltz_input_model_1	boltz_boltz_input_model_1	normal_beta	1	0.863	0.9721	0.9778	0.8891	123	124	boltz
1A2K	blue	boltz_boltz_input_model_1	boltz_boltz_input_model_1	normal_beta	2	0.881	0.9706	0.9738	0.869	123	124	boltz
1A2K	blue	boltz_boltz_input_model_1	boltz_boltz_input_model_1	normal_beta	3	0.826	0.9758	0.9839	0.9153	123	124	boltz
1A2K	blue	boltz_boltz_input_model_1	boltz_boltz_input_model_1	normal_beta	4	0.868	0.9751	0.9839	0.9073	123	124	boltz
1A2K	blue	boltz_boltz_input_model_1	boltz_boltz_input_model_1	normal_beta	5	0.863	0.9733	0.9798	0.8871	123	124	boltz
1A2K	blue	boltz_boltz_input_model_1	boltz_boltz_input_model_1	normal_ref15	1	0.895	0.9716	0.9778	0.873	123	124	boltz
1A2K	blue	boltz_boltz_input_model_1	boltz_boltz_input_model_1	normal_ref15	2	0.833	0.9768	0.9859	0.9093	123	124	boltz
1A2K	blue	boltz_boltz_input_model_1	boltz_boltz_input_model_1	normal_ref15	3	0.874	0.9723	0.9839	0.8891	123	124	boltz
1A2K	blue	boltz_boltz_input_model_1	boltz_boltz_input_model_1	normal_ref15	4	0.869	0.9714	0.9738	0.8669	123	124	boltz
1A2K	blue	boltz_boltz_input_model_1	boltz_boltz_input_model_1	normal_ref15	5	0.893	0.9717	0.9798	0.879	123	124	boltz
1A2K	blue	boltz_boltz_input_model_2	boltz_boltz_input_model_2	cartesian_beta	1	0.96	0.9653	0.9637	0.8306	123	124	boltz
1A2K	blue	boltz_boltz_input_model_2	boltz_boltz_input_model_2	cartesian_beta	2	0.96	0.9629	0.9617	0.8024	123	124	boltz
1A2K	blue	boltz_boltz_input_model_2	boltz_boltz_input_model_2	cartesian_beta	3	0.975	0.9644	0.9617	0.8206	123	124	boltz
1A2K	blue	boltz_boltz_input_model_2	boltz_boltz_input_model_2	cartesian_beta	4	0.878	0.9727	0.9819	0.877	123	124	boltz
1A2K	blue	boltz_boltz_input_model_2	boltz_boltz_input_model_2	cartesian_beta	5	0.905	0.9668	0.9657	0.8327	123	124	boltz
